frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
67,2.24,0,0,transition,unknown,114.34,121.0,141.51,,20.88,8.05,171.87,177.86,1,1,0,0,0,0,0,0,0,,
68,2.274,0,0,transition,unknown,64.58,101.18,134.36,,18.9,4.02,171.9,177.58,1,1,0,0,0,0,0,0,0,,
69,2.307,0,0,transition,unknown,62.13,101.3,126.82,,16.78,4.86,171.51,179.46,1,1,0,0,0,0,0,0,0,,
70,2.341,0,0,transition,unknown,61.65,117.87,119.19,,16.04,3.66,172.33,179.19,1,1,0,0,0,0,0,0,0,,
71,2.374,0,0,transition,unknown,56.32,99.42,111.13,,20.07,2.69,172.42,179.2,1,1,0,0,0,0,0,0,0,,
72,2.408,0,0,transition,unknown,34.48,105.32,101.34,,19.63,2.88,172.03,179.49,1,1,0,0,0,0,0,0,0,,
73,2.441,0,0,transition,unknown,29.72,93.72,91.5,,19.05,2.97,171.39,179.25,1,1,0,0,0,0,0,0,0,,
74,2.474,0,0,up,unknown,22.96,82.97,81.36,,17.04,3.6,171.4,179.75,1,1,0,0,0,0,0,0,0,,
75,2.508,0,0,up,unknown,24.5,79.42,71.81,,16.42,13.28,170.32,176.69,1,1,0,0,0,0,0,0,0,,
76,2.541,0,0,up,unknown,18.2,70.6,62.2,,16.62,7.68,171.51,177.04,1,1,0,0,0,0,0,0,0,,
77,2.575,0,0,up,unknown,13.0,62.0,52.16,,17.97,8.02,172.3,178.04,1,1,0,0,0,0,0,0,0,,
78,2.608,0,0,up,unknown,9.36,58.34,42.6,,17.7,5.5,173.05,177.54,1,1,0,0,0,0,0,0,0,,
79,2.642,0,0,up,unknown,5.6,62.18,33.54,,16.66,8.32,172.87,176.97,1,1,0,0,0,0,0,0,0,,
80,2.675,0,0,up,unknown,7.33,51.43,28.77,,13.27,3.77,172.66,177.24,1,1,0,0,0,0,0,0,0,,
81,2.708,0,0,up,unknown,5.62,54.59,24.06,,13.48,7.22,172.67,179.01,1,1,0,0,0,0,0,0,0,,
82,2.742,0,0,up,unknown,3.27,52.56,19.2,,14.07,10.03,172.61,178.5,1,1,0,0,0,0,0,0,0,,
83,2.775,0,0,up,unknown,1.01,55.65,14.59,,14.54,11.63,173.26,180.0,1,1,0,0,0,0,0,0,0,,
84,2.809,0,0,up,unknown,1.6,58.75,11.85,,15.76,10.7,174.22,179.75,1,1,0,0,0,0,0,0,0,,
85,2.842,0,0,up,unknown,1.94,51.44,9.53,,15.3,12.71,174.39,177.74,1,1,0,0,0,0,0,0,0,,
86,2.876,0,0,up,unknown,1.67,51.48,7.76,,16.16,12.04,174.98,177.51,1,1,0,0,0,0,0,0,0,,
87,2.909,0,0,up,unknown,0.48,53.61,5.76,,15.07,9.13,174.76,176.47,1,1,0,0,0,0,0,0,0,,
88,2.943,0,0,up,unknown,0.43,49.15,4.28,,16.4,9.36,174.57,176.74,1,1,0,0,0,0,0,0,0,,
89,2.976,0,0,up,unknown,3.46,58.16,3.48,,15.73,10.72,174.15,177.25,1,1,0,0,0,0,0,0,0,,
90,3.009,0,0,up,unknown,6.97,55.84,3.28,,15.96,4.89,173.08,176.24,1,1,0,0,0,0,0,0,0,,
91,3.043,0,0,up,unknown,7.97,56.08,3.48,,15.7,5.44,172.67,178.02,1,1,0,0,0,0,0,0,0,,
92,3.076,0,0,up,unknown,8.04,56.84,3.54,,16.47,5.35,172.53,177.51,1,1,0,0,0,0,0,0,0,,
93,3.11,0,0,up,unknown,9.39,63.21,3.85,,16.95,4.11,172.9,177.77,1,1,0,0,0,0,0,0,0,,
94,3.143,0,0,up,unknown,13.68,71.81,4.72,,17.73,7.11,172.07,176.5,1,1,0,0,0,0,0,0,0,,
95,3.177,0,0,up,unknown,14.38,69.67,5.84,,15.95,3.58,172.6,177.77,1,1,0,0,0,0,0,0,0,,
96,3.21,0,0,up,unknown,16.66,77.95,7.09,,17.22,5.91,173.73,178.27,1,1,0,0,0,0,0,0,0,,
97,3.244,0,0,up,unknown,19.04,86.63,8.51,,17.55,1.49,174.25,178.51,1,1,0,0,0,0,0,0,0,,
98,3.277,0,0,up,unknown,21.24,87.54,10.15,,18.33,2.47,173.26,178.72,1,1,0,0,0,0,0,0,0,,
99,3.31,0,0,up,unknown,25.32,97.99,12.22,,18.81,1.98,172.57,178.98,1,1,0,0,0,0,0,0,0,,
100,3.344,0,0,up,unknown,31.03,96.73,14.77,,16.11,3.38,172.22,178.94,1,1,0,0,0,0,0,0,0,,
101,3.377,0,0,up,unknown,55.45,96.8,19.1,,16.47,0.99,172.62,179.47,1,1,0,0,0,0,0,0,0,,
102,3.411,0,0,up,unknown,63.71,100.23,23.83,,14.89,0.12,172.96,179.19,1,1,0,0,0,0,0,0,0,,
103,3.444,0,0,transition,unknown,70.7,97.52,29.05,,22.19,2.42,172.79,178.37,0,1,0,0,0,0,0,0,0,,
104,3.478,0,0,transition,unknown,69.58,91.04,34.18,,23.39,8.34,172.87,177.83,0,1,0,0,0,0,0,0,0,,
105,3.511,0,0,transition,unknown,77.46,94.36,39.85,,22.25,4.89,172.45,177.82,1,1,0,0,0,0,0,0,0,,
106,3.544,0,0,transition,unknown,81.34,98.45,45.49,,21.99,4.03,172.68,177.55,0,1,0,0,0,0,0,0,0,,
107,3.578,0,0,transition,unknown,93.88,101.25,52.12,,21.12,1.11,173.1,177.23,1,1,0,0,0,0,0,0,0,,
108,3.611,0,0,transition,unknown,123.05,104.55,60.98,,19.58,3.15,173.13,176.96,1,1,0,0,0,0,0,0,0,,
109,3.645,0,0,transition,unknown,130.51,106.26,70.27,,22.73,4.99,173.58,176.99,1,1,0,0,0,0,0,0,0,,
110,3.678,0,0,transition,unknown,128.9,106.94,79.25,,24.23,5.55,173.63,176.81,0,1,0,0,0,0,0,0,0,,
111,3.712,0,0,transition,unknown,127.82,112.35,87.79,,24.56,7.48,174.16,177.14,0,1,0,0,0,0,0,0,0,,
112,3.745,0,0,transition,unknown,131.6,112.21,96.17,,23.35,5.61,174.09,176.29,0,1,0,0,0,0,0,0,0,,
113,3.779,0,0,transition,unknown,132.97,115.15,102.63,,22.53,3.78,173.53,175.95,1,1,0,0,0,0,0,0,0,,
114,3.812,0,0,transition,unknown,134.36,118.62,108.51,,22.63,2.75,173.74,176.22,0,1,0,0,0,0,0,0,0,,
115,3.845,0,0,transition,unknown,137.66,121.66,114.09,,21.67,2.61,174.1,176.22,0,1,0,0,0,0,0,0,0,,
116,3.879,0,0,transition,unknown,135.34,123.24,119.57,,22.86,6.63,173.55,176.44,0,1,0,0,0,0,0,0,0,,
117,3.912,0,0,transition,unknown,136.92,133.33,124.53,,22.82,5.58,174.0,176.19,0,1,0,0,0,0,0,0,0,,
118,3.946,0,0,transition,unknown,134.46,128.01,128.96,,24.34,6.59,173.17,176.68,0,1,0,0,0,0,0,0,0,,
119,3.979,0,0,transition,unknown,136.45,131.88,132.5,,23.3,5.92,173.4,176.46,0,1,0,0,0,0,0,0,0,,
120,4.013,0,0,transition,unknown,138.08,129.85,133.76,,23.5,8.08,173.61,177.03,0,1,0,0,0,0,0,0,0,,
121,4.046,0,0,transition,unknown,140.09,133.04,134.55,,23.3,7.03,172.7,177.35,0,1,0,0,0,0,0,0,0,,
122,4.079,0,0,transition,unknown,141.21,138.67,135.58,,23.27,8.59,172.56,178.69,0,1,0,0,0,0,0,0,0,,
123,4.113,0,0,transition,unknown,142.37,135.89,136.79,,23.18,8.76,172.65,179.22,0,1,0,0,0,0,0,0,0,,
124,4.146,0,0,transition,unknown,142.37,137.85,137.69,,23.38,8.92,172.45,179.74,0,1,0,0,0,0,0,0,0,,
125,4.18,0,0,transition,unknown,141.66,139.31,138.41,,23.52,8.62,172.71,180.0,0,1,0,0,0,0,0,0,0,,
126,4.213,0,0,transition,unknown,142.08,143.37,139.06,,23.18,8.27,172.54,179.49,0,1,0,0,0,0,0,0,0,,
127,4.247,0,0,transition,unknown,143.19,142.25,139.52,,22.88,8.53,172.73,179.23,0,1,0,0,0,0,0,0,0,,
128,4.28,0,0,transition,unknown,143.1,145.23,140.17,,22.66,7.85,172.73,179.49,0,1,0,0,0,0,0,0,0,,
129,4.314,0,0,transition,unknown,143.09,146.38,140.68,,22.09,7.48,172.82,179.0,1,1,0,0,0,0,0,0,0,,
130,4.347,0,0,transition,unknown,141.92,148.03,141.3,,22.6,7.73,172.9,178.75,1,1,0,0,0,0,0,0,0,,
131,4.38,0,0,transition,unknown,141.51,147.0,141.72,,22.94,8.16,172.27,178.27,1,1,0,0,0,0,0,0,0,,
132,4.414,0,0,transition,unknown,142.32,145.16,142.08,,22.56,8.21,171.78,179.5,1,1,0,0,0,0,0,0,0,,
133,4.447,0,0,transition,unknown,146.1,146.41,142.58,,22.02,7.88,171.52,180.0,1,1,0,0,0,0,0,0,0,,
134,4.481,0,0,transition,unknown,146.17,146.89,142.99,,21.37,8.45,171.78,179.5,1,1,0,0,0,0,0,0,0,,
135,4.514,0,0,transition,unknown,147.34,149.64,143.41,,20.17,7.14,172.18,179.5,1,1,0,0,0,0,0,0,0,,
136,4.548,0,0,transition,unknown,144.35,144.41,143.57,,21.13,7.7,172.51,179.75,1,1,0,0,0,0,0,0,0,,
137,4.581,0,0,transition,unknown,142.99,140.51,143.68,,21.32,8.83,172.42,179.49,1,1,0,0,0,0,0,0,0,,
138,4.614,0,0,transition,unknown,140.78,147.46,143.57,,21.17,8.33,172.56,179.48,1,1,0,0,0,0,0,0,0,,
139,4.648,0,0,transition,unknown,133.56,136.78,142.77,,21.52,7.85,173.14,179.2,1,1,0,0,0,0,0,0,0,,
140,4.681,0,0,transition,unknown,134.85,129.3,142.08,,20.79,11.75,173.14,178.93,1,1,0,0,0,0,0,0,0,,
141,4.715,0,0,transition,unknown,127.23,119.34,140.76,,24.34,12.29,172.99,178.92,0,1,0,0,0,0,0,0,0,,
142,4.748,0,0,transition,unknown,119.13,119.64,138.86,,22.07,9.82,172.68,179.48,1,1,0,0,0,0,0,0,0,,
143,4.782,0,0,transition,unknown,114.97,115.84,136.65,,18.75,5.43,172.16,179.19,1,1,0,0,0,0,0,0,0,,
144,4.815,0,0,transition,unknown,85.12,105.69,131.88,,18.84,5.4,171.64,180.0,1,1,0,0,0,0,0,0,0,,
145,4.849,0,0,transition,unknown,78.67,96.97,126.26,,15.15,7.34,172.53,179.73,1,1,0,0,0,0,0,0,0,,
146,4.882,0,0,transition,unknown,32.95,93.86,116.83,,15.01,10.03,172.36,179.73,1,1,0,0,0,0,0,0,0,,
147,4.915,0,0,transition,unknown,44.3,92.51,108.24,,18.61,3.13,172.19,179.73,1,1,0,0,0,0,0,0,0,,
148,4.949,0,0,up,unknown,46.37,100.75,100.08,,18.76,6.57,171.18,178.72,1,1,0,0,0,0,0,0,0,,
149,4.982,0,0,up,unknown,36.82,95.36,91.23,,19.42,2.23,170.46,177.51,1,1,0,0,0,0,0,0,0,,
150,5.016,0,0,up,unknown,31.98,89.6,82.16,,18.27,0.05,170.28,177.24,1,1,0,0,0,0,0,0,0,,
151,5.049,0,0,up,unknown,25.4,76.84,73.15,,15.32,2.98,170.35,179.75,1,1,0,0,0,0,0,0,0,,
152,5.083,0,0,up,unknown,21.96,60.81,63.74,,15.88,4.31,170.46,178.23,1,1,0,0,0,0,0,0,0,,
153,5.116,0,0,up,unknown,21.5,70.21,54.93,,13.79,2.75,170.8,178.29,1,1,0,0,0,0,0,0,0,,
154,5.149,0,0,up,unknown,11.54,68.26,45.96,,15.83,7.07,172.36,179.05,1,1,0,0,0,0,0,0,0,,
155,5.183,0,0,up,unknown,13.55,66.75,37.51,,15.28,5.9,172.0,179.52,1,1,0,0,0,0,0,0,0,,
156,5.216,0,0,up,unknown,11.21,62.97,31.35,,15.54,3.71,172.0,179.27,1,1,0,0,0,0,0,0,0,,
157,5.25,0,0,up,unknown,12.03,61.62,25.8,,15.99,5.6,171.97,179.04,1,1,0,0,0,0,0,0,0,,
158,5.283,0,0,up,unknown,10.93,54.13,23.96,,14.61,3.52,171.87,179.51,1,1,0,0,0,0,0,0,0,,
159,5.317,0,0,up,unknown,11.14,51.37,21.2,,13.74,8.88,172.5,178.76,1,1,0,0,0,0,0,0,0,,
160,5.35,0,0,up,unknown,7.58,48.57,17.97,,11.32,8.96,172.67,179.25,1,1,0,0,0,0,0,0,0,,
161,5.384,0,0,up,unknown,4.16,47.33,15.25,,12.68,7.61,172.85,178.73,1,1,0,0,0,0,0,0,0,,
162,5.417,0,0,up,unknown,2.1,45.79,12.76,,12.2,7.85,173.11,179.49,1,1,0,0,0,0,0,0,0,,
163,5.45,0,0,up,unknown,0.82,44.71,10.71,,13.16,7.99,173.08,178.72,1,1,0,0,0,0,0,0,0,,
164,5.484,0,0,up,unknown,0.25,43.38,8.9,,14.51,11.48,173.23,176.91,1,1,0,0,0,0,0,0,0,,
165,5.517,0,0,up,unknown,2.75,46.98,7.34,,13.26,8.41,173.37,178.23,1,1,0,0,0,0,0,0,0,,
166,5.551,0,0,up,unknown,2.45,51.23,6.58,,15.0,10.89,173.32,177.73,1,1,0,0,0,0,0,0,0,,
167,5.584,0,0,up,unknown,4.93,57.17,5.86,,15.65,8.65,172.9,178.76,1,1,0,0,0,0,0,0,0,,
168,5.618,0,0,up,unknown,4.06,56.51,5.27,,16.84,8.7,172.9,179.51,1,1,0,0,0,0,0,0,0,,
169,5.651,0,0,up,unknown,5.93,55.74,4.76,,17.47,7.82,172.61,178.52,1,1,0,0,0,0,0,0,0,,
170,5.684,0,0,up,unknown,6.41,57.21,4.38,,16.02,7.93,172.17,179.01,1,1,0,0,0,0,0,0,0,,
171,5.718,0,0,up,unknown,8.74,65.84,4.18,,16.03,7.82,171.93,179.76,1,1,0,0,0,0,0,0,0,,
172,5.751,0,0,up,unknown,11.77,68.52,4.53,,16.36,7.66,172.0,179.02,1,1,0,0,0,0,0,0,0,,
173,5.785,0,0,up,unknown,15.95,70.31,5.51,,14.79,9.34,170.76,178.79,1,1,0,0,0,0,0,0,0,,
174,5.818,0,0,up,unknown,19.97,73.4,7.0,,15.36,4.54,170.98,178.04,1,1,0,0,0,0,0,0,0,,
175,5.852,0,0,up,unknown,23.07,74.46,8.86,,13.84,7.75,170.5,179.02,1,1,0,0,0,0,0,0,0,,
176,5.885,0,0,up,unknown,20.05,77.8,10.51,,14.9,7.14,172.55,179.75,1,1,0,0,0,0,0,0,0,,
177,5.919,0,0,up,unknown,21.3,90.6,12.05,,16.2,7.11,173.2,179.75,1,1,0,0,0,0,0,0,0,,
178,5.952,0,0,up,unknown,20.02,97.2,13.52,,16.44,1.51,174.09,179.51,1,1,0,0,0,0,0,0,0,,
179,5.985,0,0,up,unknown,32.62,101.46,15.82,,16.27,3.35,173.32,179.27,1,1,0,0,0,0,0,0,0,,
180,6.019,0,0,up,unknown,35.36,100.42,18.43,,16.85,0.5,172.79,179.5,1,1,0,0,0,0,0,0,0,,
181,6.052,0,0,up,unknown,59.37,93.54,22.89,,13.44,0.6,172.57,178.44,1,1,0,0,0,0,0,0,0,,
182,6.086,0,0,up,unknown,61.9,88.77,27.51,,11.69,4.12,171.97,177.57,1,1,0,0,0,0,0,0,0,,
183,6.119,0,0,up,unknown,45.42,88.01,30.57,,13.28,4.29,171.74,178.93,1,1,0,0,0,0,0,0,0,,
184,6.153,0,0,up,unknown,70.46,84.85,35.46,,14.4,8.96,171.9,179.21,1,1,0,0,0,0,0,0,0,,
185,6.186,0,0,up,unknown,74.68,84.85,40.35,,17.04,9.68,171.65,179.22,1,1,0,0,0,0,0,0,0,,
186,6.219,0,0,transition,unknown,82.22,87.96,45.54,,18.3,6.19,171.87,178.96,1,1,0,0,0,0,0,0,0,,
187,6.253,0,0,transition,unknown,82.41,88.02,50.48,,16.34,7.05,172.38,178.44,1,1,0,0,0,0,0,0,0,,
188,6.286,0,0,transition,unknown,85.1,93.32,55.9,,15.7,6.68,172.38,178.97,1,1,0,0,0,0,0,0,0,,
189,6.32,0,0,transition,unknown,91.75,93.21,61.78,,16.34,7.8,172.41,178.47,1,1,0,0,0,0,0,0,0,,
190,6.353,0,0,transition,unknown,103.59,101.28,68.74,,14.91,5.89,171.93,178.98,1,1,0,0,0,0,0,0,0,,
191,6.387,0,0,transition,unknown,120.67,100.53,76.08,,16.51,6.9,172.63,178.46,1,1,0,0,0,0,0,0,0,,
192,6.42,0,0,transition,unknown,130.44,104.57,84.0,,16.86,3.66,172.6,178.43,1,1,0,0,0,0,0,0,0,,
193,6.454,0,0,transition,unknown,130.26,103.9,89.91,,18.21,6.47,172.54,178.15,1,1,0,0,0,0,0,0,0,,
194,6.487,0,0,transition,unknown,131.76,105.63,95.73,,20.11,7.13,172.38,177.89,1,1,0,0,0,0,0,0,0,,
195,6.52,0,0,transition,unknown,134.7,109.32,103.17,,20.66,3.68,172.63,177.39,1,1,0,0,0,0,0,0,0,,
196,6.554,0,0,transition,unknown,136.6,113.1,108.68,,20.37,3.66,172.06,177.36,1,1,0,0,0,0,0,0,0,,
197,6.587,0,0,transition,unknown,135.65,123.73,113.76,,21.1,4.8,172.93,178.17,1,1,0,0,0,0,0,0,0,,
198,6.621,0,0,transition,unknown,134.49,120.59,118.12,,22.07,7.71,172.48,178.96,1,1,0,0,0,0,0,0,0,,
199,6.654,0,0,transition,unknown,136.07,127.0,122.59,,22.94,5.68,171.93,178.18,1,1,0,0,0,0,0,0,0,,
200,6.688,0,0,transition,unknown,138.7,128.92,127.06,,21.69,5.29,172.45,178.71,1,1,0,0,0,0,0,0,0,,
201,6.721,0,0,transition,unknown,136.87,133.01,130.82,,22.49,6.24,172.39,180.0,1,1,0,0,0,0,0,0,0,,
202,6.755,0,0,transition,unknown,138.0,130.7,133.68,,22.86,6.63,172.85,180.0,1,1,0,0,0,0,0,0,0,,
203,6.788,0,0,transition,unknown,138.97,127.97,135.21,,22.55,7.94,173.05,180.0,1,1,0,0,0,0,0,0,0,,
204,6.821,0,0,transition,unknown,138.46,129.28,135.88,,22.58,8.46,172.68,179.49,1,1,0,0,0,0,0,0,0,,
205,6.855,0,0,transition,unknown,138.28,131.62,136.55,,22.76,7.79,172.68,179.23,1,1,0,0,0,0,0,0,0,,
206,6.888,0,0,transition,unknown,141.66,132.99,137.37,,21.45,6.09,172.29,179.49,1,1,0,0,0,0,0,0,0,,
