frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
24,1.001,0,0,transition,unknown,60.81,67.02,89.76,,44.54,33.28,176.38,175.21,0,0,0,0,0,0,0,0,0,,
25,1.043,0,0,transition,unknown,59.67,61.11,85.6,,46.47,31.89,176.44,177.34,0,0,0,0,0,0,0,0,0,,
26,1.084,0,0,transition,unknown,53.03,51.89,81.13,,50.03,35.56,178.08,178.69,0,0,0,0,0,0,0,0,0,,
27,1.126,0,0,transition,unknown,44.82,38.74,76.03,,46.99,38.65,178.42,178.75,0,0,0,0,0,0,0,0,0,,
28,1.168,0,0,transition,unknown,36.45,165.76,70.76,,44.22,11.59,178.75,179.06,0,1,0,0,0,0,0,0,0,,
29,1.21,0,0,up,unknown,39.4,165.26,65.71,,45.05,12.38,178.73,179.05,0,1,0,0,0,0,0,0,0,,
30,1.251,0,0,up,unknown,37.96,155.17,61.46,,43.15,21.37,180.0,177.75,0,1,0,0,0,0,0,0,0,,
31,1.293,0,0,up,unknown,39.18,31.43,57.45,,42.81,27.53,179.69,179.04,0,0,0,0,0,0,0,0,0,,
32,1.335,0,0,up,unknown,40.79,36.94,53.72,,42.0,33.93,179.36,179.02,0,0,0,0,0,0,0,0,0,,
33,1.376,0,0,up,unknown,39.5,36.4,50.14,,42.81,30.39,179.37,179.06,0,0,0,0,0,0,0,0,0,,
34,1.418,0,0,up,unknown,46.23,42.2,47.32,,43.63,32.4,180.0,178.71,0,0,0,0,0,0,0,0,0,,
35,1.46,0,0,up,unknown,52.82,45.15,45.89,,46.31,32.42,179.02,178.69,0,0,0,0,0,0,0,0,0,,
36,1.501,0,0,up,unknown,61.13,53.83,45.91,,43.58,35.5,179.04,178.06,0,0,0,0,0,0,0,0,0,,
37,1.543,0,0,transition,unknown,61.55,54.63,46.07,,44.15,33.61,177.75,177.74,0,0,0,0,0,0,0,0,0,,
38,1.585,0,0,transition,unknown,70.38,60.03,47.52,,43.32,33.47,176.44,180.0,0,0,0,0,0,0,0,0,0,,
39,1.627,0,0,transition,unknown,73.41,55.92,49.9,,42.65,30.88,175.8,179.66,0,0,0,0,0,0,0,0,0,,
40,1.668,0,0,transition,unknown,72.38,67.58,52.89,,40.56,30.89,176.48,177.0,0,0,0,0,0,0,0,0,0,,
41,1.71,0,0,transition,unknown,75.3,74.2,55.88,,38.37,29.93,176.19,174.39,0,0,0,0,0,0,0,0,0,,
42,1.752,0,0,transition,unknown,78.23,68.01,59.24,,37.11,29.65,175.26,176.34,0,0,0,0,0,0,0,0,0,,
43,1.793,0,0,transition,unknown,80.75,75.0,62.7,,34.51,29.33,174.95,176.03,0,0,0,0,0,0,0,0,0,,
44,1.835,0,0,transition,unknown,85.34,82.55,66.42,,35.71,32.69,174.29,176.99,0,0,0,0,0,0,0,0,0,,
45,1.877,0,0,transition,unknown,90.44,97.0,70.66,,34.55,37.61,173.07,176.65,0,0,0,0,0,0,0,0,0,,
46,1.919,0,0,transition,unknown,89.59,85.81,74.28,,30.71,29.19,173.11,176.32,0,0,0,0,0,0,0,0,0,,
47,1.96,0,0,transition,unknown,91.81,92.77,77.52,,28.59,29.5,173.35,174.62,0,0,0,0,0,0,0,0,0,,
48,2.002,0,0,transition,unknown,96.47,93.29,80.47,,26.32,27.0,173.66,175.91,0,0,0,0,0,0,0,0,0,,
49,2.044,0,0,transition,unknown,102.29,98.8,83.86,,26.06,27.0,173.59,175.91,0,0,0,0,0,0,0,0,0,,
50,2.085,0,0,transition,unknown,104.52,105.38,86.71,,22.22,10.98,173.66,174.59,0,1,0,0,0,0,0,0,0,,
51,2.127,0,0,transition,unknown,106.35,107.18,89.46,,21.9,26.5,173.94,175.89,0,0,0,0,0,0,0,0,0,,
52,2.169,0,0,transition,unknown,114.95,121.06,93.0,,19.71,25.07,173.97,176.57,0,0,0,0,0,0,0,0,0,,
53,2.211,0,0,transition,unknown,114.94,121.31,96.31,,16.35,18.38,174.54,173.88,0,0,0,0,0,0,0,0,0,,
54,2.252,0,0,transition,unknown,119.01,121.98,99.7,,15.09,16.54,174.09,173.77,0,0,0,0,0,0,0,0,0,,
55,2.294,0,0,transition,unknown,121.16,121.19,103.07,,14.01,14.12,175.37,174.08,0,0,0,0,0,0,0,0,0,,
56,2.336,0,0,transition,unknown,127.07,122.75,106.55,,14.26,8.13,175.63,174.74,0,1,0,0,0,0,0,0,0,,
57,2.377,0,0,transition,unknown,128.62,131.75,109.73,,12.45,8.13,175.63,174.74,0,1,0,0,0,0,0,0,0,,
58,2.419,0,0,transition,unknown,134.53,130.45,113.48,,10.82,4.08,174.96,173.66,1,1,0,0,0,0,0,0,0,,
59,2.461,0,0,transition,unknown,137.71,135.88,117.3,,12.29,5.73,175.94,175.03,0,1,0,0,0,0,0,0,0,,
60,2.502,0,0,transition,unknown,144.13,140.53,121.27,,12.2,4.17,176.01,175.52,0,1,0,0,0,0,0,0,0,,
61,2.544,0,0,transition,unknown,150.17,143.42,125.26,,11.83,2.53,176.12,174.65,0,1,0,0,0,0,0,0,0,,
62,2.586,0,0,transition,unknown,150.31,150.04,129.08,,9.49,2.98,177.72,176.97,1,1,0,0,0,0,0,0,0,,
63,2.628,0,0,transition,unknown,150.91,151.09,132.79,,8.8,3.48,179.33,179.31,1,1,0,0,0,0,0,0,0,,
64,2.669,0,0,transition,unknown,157.33,155.43,136.33,,10.17,4.22,179.01,179.32,1,1,0,0,0,0,0,0,0,,
65,2.711,0,0,transition,unknown,160.37,159.53,140.11,,12.03,6.4,177.7,180.0,1,1,0,0,0,0,0,0,0,,
66,2.753,0,0,transition,unknown,165.79,163.91,144.01,,12.08,6.84,176.5,180.0,1,1,0,0,0,0,0,0,0,,
67,2.794,0,0,down,unknown,163.74,162.11,,,10.52,5.7,176.12,179.34,1,1,0,0,0,0,0,0,0,Torso angle exceeded 30° (3-frame avg) during rep cycle,
68,2.836,0,0,down,unknown,166.22,162.67,166.22,,9.84,5.76,176.84,178.06,1,1,0,0,0,0,0,0,0,Torso angle exceeded 30° (3-frame avg) during rep cycle,
69,2.878,0,0,down,unknown,163.34,167.35,164.78,,7.9,6.55,175.91,178.4,1,1,0,0,0,0,0,0,0,Torso angle exceeded 30° (3-frame avg) during rep cycle,
70,2.92,0,0,down,unknown,158.66,165.11,162.74,,4.72,4.94,175.87,179.02,1,1,0,0,0,0,0,0,0,Torso angle exceeded 30° (3-frame avg) during rep cycle,
