frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
15,0.501,0,0,transition,unknown,80.17,101.27,118.85,,5.13,12.86,167.07,171.42,0,0,0,0,0,0,0,0,0,,
16,0.534,0,0,transition,unknown,89.05,108.17,108.91,,7.81,15.57,167.98,172.4,0,0,0,0,0,0,0,0,0,,
17,0.567,0,0,transition,unknown,94.26,112.98,105.25,,8.5,16.14,168.15,171.88,0,0,0,0,0,0,0,0,0,,
18,0.601,0,0,transition,unknown,99.46,118.43,104.09,,6.06,16.37,167.08,172.06,0,0,0,0,0,0,0,0,0,,
19,0.634,0,0,transition,unknown,110.26,122.46,105.12,,4.53,12.59,167.75,173.39,0,0,0,0,0,0,0,0,0,,
20,0.667,0,0,transition,unknown,111.61,122.08,106.05,,4.81,12.61,169.44,175.21,0,1,0,0,0,0,0,0,0,,
21,0.701,0,0,transition,unknown,115.52,128.92,107.23,,3.89,13.81,169.62,176.09,0,0,0,0,0,0,0,0,0,,
22,0.734,0,0,transition,unknown,131.38,133.57,107.23,,2.03,11.8,168.79,173.54,0,0,0,0,0,0,0,0,0,,
23,0.767,0,0,transition,unknown,149.16,141.53,107.23,,2.71,13.92,170.63,174.61,1,0,0,0,0,0,0,0,0,,
24,0.801,0,0,transition,unknown,148.9,138.47,107.23,,3.89,10.84,171.07,176.2,1,1,0,0,0,0,0,0,0,,
25,0.834,0,0,transition,unknown,146.56,140.0,107.23,,4.09,8.75,172.4,177.11,1,1,0,0,0,0,0,0,0,,
26,0.868,0,0,transition,unknown,139.06,136.18,107.23,,1.93,5.34,172.68,176.42,1,1,0,0,0,0,0,0,0,,
27,0.901,0,0,transition,unknown,154.66,143.14,107.23,,0.99,1.85,174.7,176.7,1,1,0,0,0,0,0,0,0,,
28,0.934,0,0,transition,unknown,157.01,160.67,107.23,,3.46,2.15,175.66,178.53,1,1,0,0,0,0,0,0,0,,
29,0.968,0,0,transition,unknown,164.84,161.36,107.23,,3.16,0.36,175.44,177.87,1,1,0,0,0,0,0,0,0,,
30,1.001,0,0,transition,unknown,165.96,159.07,107.23,,2.81,2.98,176.61,178.54,1,1,0,0,0,0,0,0,0,,
31,1.034,0,0,transition,unknown,162.45,146.82,107.23,,2.67,4.01,177.13,177.78,1,1,0,0,0,0,0,0,0,,
32,1.068,0,0,transition,unknown,162.24,132.36,107.23,,3.29,0.59,177.75,179.25,1,1,0,0,0,0,0,0,0,,
33,1.101,0,0,transition,unknown,167.35,150.9,107.23,,3.71,4.57,177.01,179.33,1,1,0,0,0,0,0,0,0,,
34,1.134,0,0,transition,unknown,166.49,153.23,107.23,,4.25,3.44,176.93,179.08,1,1,0,0,0,0,0,0,0,,
35,1.168,0,0,transition,unknown,158.47,159.6,107.23,,5.66,8.42,179.3,178.58,1,1,0,0,0,0,0,0,0,,
36,1.201,0,0,transition,unknown,155.99,136.31,107.23,,4.84,1.16,177.98,179.63,1,1,0,0,0,0,0,0,0,,
37,1.235,0,0,transition,unknown,163.81,160.84,107.23,,4.32,5.54,178.32,178.37,1,1,0,0,0,0,0,0,0,,
38,1.268,0,0,transition,unknown,164.93,136.19,107.23,,5.12,2.66,178.62,177.56,1,1,0,0,0,0,0,0,0,,
39,1.301,0,0,transition,unknown,163.98,138.55,107.23,,6.3,1.15,178.57,178.0,1,1,0,0,0,0,0,0,0,,
40,1.335,0,0,transition,unknown,152.43,137.61,107.23,,5.58,3.25,177.91,177.88,1,1,0,0,0,0,0,0,0,,
41,1.368,0,0,transition,unknown,142.86,140.86,107.23,,6.84,3.22,178.98,178.92,1,1,0,0,0,0,0,0,0,,
42,1.401,0,0,transition,unknown,157.23,167.55,107.23,,6.96,9.08,177.45,178.87,1,1,0,0,0,0,0,0,0,,
43,1.435,0,0,transition,unknown,119.05,137.81,107.23,,7.91,8.5,178.25,179.43,1,1,0,0,0,0,0,0,0,,
44,1.468,0,0,transition,unknown,116.08,140.12,107.23,,8.03,8.9,178.47,178.23,1,1,0,0,0,0,0,0,0,,
45,1.502,0,0,transition,unknown,107.66,133.63,107.23,,8.54,13.42,177.69,176.79,1,1,0,0,0,0,0,0,0,,
46,1.535,0,0,transition,unknown,109.96,128.84,107.23,,8.35,14.05,175.3,178.1,1,1,0,0,0,0,0,0,0,,
47,1.568,0,0,transition,unknown,106.32,105.33,107.13,,7.91,7.99,174.21,179.33,1,1,0,0,0,0,0,0,0,,
48,1.602,0,0,transition,unknown,102.4,117.61,107.13,,8.09,13.72,172.31,177.46,0,1,0,0,0,0,0,0,0,,
49,1.635,0,0,transition,unknown,96.48,120.93,106.06,,10.56,17.06,170.51,177.14,0,0,0,0,0,0,0,0,0,,
50,1.668,0,0,transition,unknown,91.52,111.32,104.74,,10.31,17.93,168.76,173.97,0,0,0,0,0,0,0,0,0,,
51,1.702,0,0,transition,unknown,88.63,110.24,104.74,,14.06,19.89,168.17,172.06,0,0,0,0,0,0,0,0,0,,
52,1.735,0,0,transition,unknown,88.52,105.08,103.39,,17.46,19.24,169.37,171.96,0,0,0,0,0,0,0,0,0,,
53,1.768,0,0,transition,unknown,87.22,98.55,103.39,,18.89,23.32,167.31,170.57,0,0,0,0,0,0,0,0,0,,
54,1.802,0,0,transition,unknown,98.88,93.18,103.39,,21.36,21.02,168.35,172.5,0,0,0,0,0,0,0,0,0,,
55,1.835,0,0,transition,unknown,80.09,92.18,103.39,,18.45,18.22,168.42,172.97,0,0,0,0,0,0,0,0,0,,
56,1.869,0,0,transition,unknown,127.47,66.68,103.39,,19.72,31.21,168.33,172.34,0,0,0,0,0,0,0,0,0,,
57,1.902,0,0,transition,unknown,125.67,61.64,103.39,,15.17,20.54,168.11,175.5,0,0,0,0,0,0,0,0,0,,
58,1.935,0,0,transition,unknown,116.65,146.39,103.39,,6.99,24.45,166.11,179.43,0,0,0,0,0,0,0,0,0,,
59,1.969,0,0,transition,unknown,116.36,172.4,103.39,,1.73,21.24,168.84,173.53,1,1,0,0,0,0,0,0,0,,
60,2.002,0,0,transition,unknown,115.7,158.01,103.39,,3.62,12.38,169.62,177.43,1,1,0,0,0,0,0,0,0,,
61,2.035,0,0,transition,unknown,113.66,146.24,103.39,,18.6,6.99,173.42,174.96,1,1,0,0,0,0,0,0,0,,
62,2.069,0,0,transition,unknown,112.17,113.24,103.39,,8.07,6.56,173.72,177.71,1,1,0,0,0,0,0,0,0,,
63,2.102,0,0,transition,unknown,35.88,129.44,103.39,,16.2,4.87,176.39,172.29,1,1,0,0,0,0,0,0,0,,
64,2.135,0,0,transition,unknown,46.33,145.53,103.39,,7.34,2.28,176.0,174.22,1,1,0,0,0,0,0,0,0,,
65,2.169,0,0,transition,unknown,46.33,145.53,103.39,,,,,,1,1,0,0,0,0,0,0,0,,
66,2.202,0,0,transition,unknown,46.33,145.53,103.39,,,,,,1,1,0,0,0,0,0,0,0,,
67,2.236,0,0,transition,unknown,46.33,145.53,103.39,,,,,,1,1,0,0,0,0,0,0,0,,
68,2.269,0,0,transition,unknown,158.75,178.31,103.5,,3.63,25.36,167.07,167.87,0,0,0,0,0,0,0,0,0,,
69,2.302,0,0,transition,unknown,0.79,65.93,96.88,,55.63,11.99,159.64,162.38,1,1,0,0,0,0,0,0,0,,
70,2.336,0,0,transition,unknown,147.89,54.79,96.88,,14.99,6.27,171.44,176.09,0,1,0,0,0,0,0,0,0,,
71,2.369,0,0,transition,unknown,140.76,162.19,96.88,,12.81,70.63,175.14,172.16,0,0,0,0,0,0,0,0,0,,
72,2.402,0,0,transition,unknown,169.6,144.69,96.88,144.69,0.69,19.13,165.67,176.23,0,0,0,0,0,0,0,0,0,,
73,2.436,0,0,transition,unknown,79.77,92.98,96.88,144.69,7.69,7.18,166.96,170.93,0,1,0,0,0,0,0,0,0,,
74,2.469,0,0,transition,unknown,79.87,150.23,96.11,144.69,7.84,33.45,169.13,177.33,0,0,0,0,0,0,0,0,0,,
75,2.502,0,0,transition,transition,69.04,90.48,94.01,117.58,10.86,42.97,178.97,169.16,0,0,0,0,0,0,0,0,0,,
76,2.536,0,0,transition,transition,81.07,127.05,92.48,117.58,3.96,27.22,170.06,172.21,0,0,0,0,0,0,0,0,0,,
77,2.569,0,0,transition,transition,94.05,129.11,91.13,117.58,14.47,28.08,173.71,168.01,0,0,0,0,0,0,0,0,0,,
78,2.603,0,0,transition,transition,109.83,137.5,91.13,117.58,20.29,25.47,174.54,165.3,0,0,0,0,0,0,0,0,0,,
79,2.636,0,0,transition,transition,116.49,142.92,91.13,117.58,23.42,24.12,176.93,162.59,0,0,0,0,0,0,0,0,0,,
80,2.669,0,0,transition,transition,125.33,143.79,91.13,117.58,22.95,22.47,177.3,162.33,0,0,0,0,0,0,0,0,0,,
81,2.703,0,0,transition,transition,103.47,156.74,91.13,117.58,0.21,29.52,172.67,173.25,1,0,0,0,0,0,0,0,0,,
82,2.736,0,0,transition,transition,117.45,142.26,91.62,117.58,5.07,24.39,167.62,178.48,0,0,0,0,0,0,0,0,0,,
83,2.769,0,0,transition,transition,114.48,122.78,91.53,117.58,5.53,12.53,168.83,174.96,0,0,0,0,0,0,0,0,0,,
84,2.803,0,0,transition,transition,121.6,150.26,92.8,117.58,7.05,16.2,169.34,173.54,0,0,0,0,0,0,0,0,0,,
85,2.836,0,0,transition,transition,132.6,144.59,92.8,117.58,7.97,12.52,170.84,174.75,0,0,0,0,0,0,0,0,0,,
86,2.87,0,0,transition,transition,138.6,137.47,92.8,117.58,7.02,10.09,171.79,175.16,0,0,0,0,0,0,0,0,0,,
87,2.903,0,0,transition,transition,143.23,141.37,92.8,117.58,6.67,9.75,171.73,174.95,0,0,0,0,0,0,0,0,0,,
88,2.936,0,0,transition,transition,147.01,136.27,92.8,117.58,6.7,4.49,173.16,175.53,1,1,0,0,0,0,0,0,0,,
89,2.97,0,0,transition,transition,150.7,143.19,92.8,117.58,5.75,2.76,173.14,176.25,1,1,0,0,0,0,0,0,0,,
90,3.003,0,0,transition,transition,152.68,144.05,92.8,117.58,6.59,2.28,173.35,176.95,1,1,0,0,0,0,0,0,0,,
91,3.036,0,0,transition,transition,153.61,154.6,92.8,117.58,4.74,2.22,173.58,175.52,1,1,0,0,0,0,0,0,0,,
92,3.07,0,0,transition,transition,164.47,157.94,92.8,117.58,4.6,0.67,172.86,175.41,1,1,0,0,0,0,0,0,0,,
93,3.103,0,0,transition,transition,161.92,161.12,92.8,117.58,4.73,0.37,173.62,176.18,1,1,0,0,0,0,0,0,0,,
94,3.136,0,0,transition,transition,161.81,158.15,92.8,117.58,4.91,0.72,174.09,176.07,1,1,0,0,0,0,0,0,0,,
95,3.17,0,0,transition,transition,163.5,156.54,92.8,117.58,7.08,1.25,175.11,177.11,1,1,0,0,0,0,0,0,0,,
96,3.203,0,0,transition,transition,164.28,158.67,92.8,117.58,5.1,3.75,175.66,178.27,1,1,0,0,0,0,0,0,0,,
97,3.237,0,0,transition,transition,161.25,151.24,92.8,117.58,5.91,6.5,177.61,179.62,1,1,0,0,0,0,0,0,0,,
98,3.27,0,0,transition,transition,162.51,146.42,92.8,117.58,7.71,6.77,176.96,179.53,1,1,0,0,0,0,0,0,0,,
99,3.303,0,0,transition,transition,164.75,146.32,92.8,117.58,7.93,5.76,178.02,178.51,1,1,0,0,0,0,0,0,0,,
100,3.337,0,0,transition,transition,156.43,136.54,92.8,117.58,8.16,5.78,177.84,178.04,1,1,0,0,0,0,0,0,0,,
101,3.37,0,0,transition,transition,158.0,163.25,92.8,117.58,7.7,13.31,178.09,177.9,1,1,0,0,0,0,0,0,0,,
102,3.403,0,0,transition,transition,164.11,159.18,92.8,117.58,8.84,14.22,176.16,179.02,1,1,0,0,0,0,0,0,0,,
103,3.437,0,0,transition,transition,162.91,147.87,92.8,117.58,9.93,4.8,176.25,180.0,1,1,0,0,0,0,0,0,0,,
104,3.47,0,0,transition,transition,160.16,174.89,92.8,117.58,8.92,10.79,176.42,179.57,1,1,0,0,0,0,0,0,0,,
105,3.504,0,0,transition,transition,159.87,166.57,92.8,117.58,8.62,9.71,176.48,179.65,1,1,0,0,0,0,0,0,0,,
106,3.537,0,0,transition,transition,136.34,144.14,92.8,117.58,10.02,9.01,176.77,179.12,1,1,0,0,0,0,0,0,0,,
107,3.57,0,0,transition,transition,124.64,147.44,92.8,117.58,7.61,12.07,175.94,179.39,1,1,0,0,0,0,0,0,0,,
108,3.604,0,0,transition,transition,119.51,145.91,92.8,117.58,7.38,14.43,174.32,179.31,1,1,0,0,0,0,0,0,0,,
109,3.637,0,0,transition,transition,115.26,127.33,92.8,117.58,6.61,11.13,172.34,178.16,0,1,0,0,0,0,0,0,0,,
110,3.67,0,0,transition,transition,112.18,121.05,94.11,117.58,8.26,10.29,172.75,177.3,0,1,0,0,0,0,0,0,0,,
111,3.704,0,0,transition,transition,106.08,126.89,95.33,117.58,9.11,14.02,171.63,174.76,0,0,0,0,0,0,0,0,0,,
112,3.737,0,0,transition,transition,100.19,122.36,96.3,117.58,10.13,14.85,170.7,174.51,0,0,0,0,0,0,0,0,0,,
113,3.77,0,0,transition,transition,97.83,126.86,91.22,117.58,11.39,21.6,170.72,174.85,0,0,0,0,0,0,0,0,0,,
114,3.804,0,0,transition,transition,92.88,113.98,98.9,117.58,10.88,20.42,168.04,172.52,0,0,0,0,0,0,0,0,0,,
115,3.837,0,0,transition,transition,90.84,103.98,99.81,117.58,14.34,21.23,167.65,171.41,0,0,0,0,0,0,0,0,0,,
116,3.871,0,0,transition,transition,90.19,103.02,99.81,117.58,14.81,21.94,166.2,169.75,0,0,0,0,0,0,0,0,0,,
117,3.904,0,0,transition,transition,96.13,103.8,102.07,117.58,16.42,25.62,166.3,171.23,0,0,0,0,0,0,0,0,0,,
118,3.937,0,0,transition,transition,95.06,99.65,102.07,117.58,19.56,27.04,164.98,170.7,0,0,0,0,0,0,0,0,0,,
119,3.971,0,0,transition,transition,83.77,94.16,102.29,117.58,21.64,24.01,165.11,170.75,0,0,0,0,0,0,0,0,0,,
120,4.004,0,0,transition,transition,101.01,107.52,102.29,117.58,18.91,24.86,165.5,170.37,0,0,0,0,0,0,0,0,0,,
121,4.037,0,0,transition,transition,113.19,75.16,102.29,117.58,20.28,24.17,166.14,171.02,0,0,0,0,0,0,0,0,0,,
122,4.071,0,0,transition,transition,126.14,66.65,102.29,117.58,15.93,20.49,165.99,173.43,0,0,0,0,0,0,0,0,0,,
123,4.104,0,0,transition,transition,119.67,75.58,102.29,117.58,9.01,29.93,165.5,174.86,0,0,0,0,0,0,0,0,0,,
124,4.137,0,0,transition,transition,128.87,117.44,102.29,117.53,5.93,8.58,167.66,170.15,0,0,0,0,0,0,0,0,0,,
125,4.171,0,0,transition,transition,119.79,133.58,104.44,117.53,3.66,9.86,166.91,176.26,1,1,0,0,0,0,0,0,0,,
126,4.204,0,0,transition,transition,117.49,174.46,104.44,117.53,16.01,12.55,166.67,179.88,1,1,0,0,0,0,0,0,0,,
127,4.238,0,0,transition,transition,116.64,167.97,104.44,117.53,21.89,9.11,168.85,178.43,1,1,0,0,0,0,0,0,0,,
128,4.271,0,0,transition,transition,114.1,155.12,104.44,117.53,26.11,4.68,170.1,177.01,1,1,0,0,0,0,0,0,0,,
129,4.304,0,0,transition,transition,91.97,150.46,104.44,117.53,29.51,0.13,173.81,176.3,1,1,0,0,0,0,0,0,0,,
130,4.338,0,0,transition,transition,15.29,36.86,104.44,117.53,24.77,0.66,173.99,175.01,1,1,0,0,0,0,0,0,0,,
131,4.371,0,0,transition,transition,72.49,163.5,104.44,117.53,20.74,3.28,172.28,177.0,1,1,0,0,0,0,0,0,0,,
132,4.404,0,0,transition,transition,34.59,169.19,104.44,117.53,17.57,12.5,171.76,175.45,1,1,0,0,0,0,0,0,0,,
133,4.438,0,0,transition,transition,131.41,112.04,104.44,117.53,6.34,16.05,174.83,177.25,1,0,0,0,0,0,0,0,0,,
134,4.471,0,0,transition,transition,113.84,174.36,104.44,117.53,17.1,17.12,172.63,179.72,1,0,0,0,0,0,0,0,0,,
135,4.505,0,0,transition,transition,150.96,175.37,104.44,117.53,21.77,32.54,170.85,179.46,0,0,0,0,0,0,0,0,0,,
136,4.538,0,0,transition,transition,84.4,81.14,104.44,117.53,22.91,23.2,174.12,173.4,0,0,0,0,0,0,0,0,0,,
137,4.571,0,0,transition,transition,124.77,159.29,104.44,117.53,15.24,21.61,172.8,179.33,0,0,0,0,0,0,0,0,0,,
138,4.605,0,0,transition,transition,149.63,120.31,104.44,117.53,17.5,25.94,173.0,179.18,0,0,0,0,0,0,0,0,0,,
139,4.638,0,0,transition,transition,141.77,100.49,104.44,117.53,14.97,21.33,170.37,174.39,0,0,0,0,0,0,0,0,0,,
140,4.671,0,0,transition,transition,112.36,99.16,104.44,117.53,10.64,25.27,170.78,174.7,0,0,0,0,0,0,0,0,0,,
141,4.705,0,0,transition,transition,90.47,99.4,104.44,117.53,6.92,20.91,171.69,173.62,0,0,0,0,0,0,0,0,0,,
142,4.738,0,0,transition,transition,101.28,102.52,104.44,117.53,9.25,22.23,163.63,171.53,0,0,0,0,0,0,0,0,0,,
143,4.771,0,0,transition,transition,86.91,109.61,101.89,117.53,10.12,17.52,164.57,170.38,0,0,0,0,0,0,0,0,0,,
144,4.805,0,0,transition,transition,90.02,108.28,101.89,117.53,9.5,15.62,162.4,167.0,0,0,0,0,0,0,0,0,0,,
145,4.838,0,0,transition,transition,96.52,114.23,101.89,117.53,10.18,15.37,161.92,167.01,0,0,0,0,0,0,0,0,0,,
146,4.872,0,0,transition,transition,99.99,118.56,100.68,117.53,9.44,16.86,161.39,168.75,0,0,0,0,0,0,0,0,0,,
147,4.905,0,0,transition,transition,109.19,127.48,99.65,117.53,12.96,21.95,164.48,172.21,0,0,0,0,0,0,0,0,0,,
148,4.938,0,0,transition,transition,112.38,132.43,99.66,117.53,12.1,18.98,163.01,171.16,0,0,0,0,0,0,0,0,0,,
149,4.972,0,0,transition,transition,115.53,134.54,99.66,117.53,11.03,19.3,165.68,172.48,0,0,0,0,0,0,0,0,0,,
150,5.005,0,0,transition,transition,121.89,140.12,99.66,117.53,7.9,16.0,163.09,169.88,0,0,0,0,0,0,0,0,0,,
151,5.038,0,0,transition,transition,123.44,138.66,99.66,117.53,8.34,14.99,164.39,169.65,0,0,0,0,0,0,0,0,0,,
152,5.072,0,0,transition,transition,127.02,143.97,99.66,117.53,6.92,15.97,163.49,170.72,0,0,0,0,0,0,0,0,0,,
153,5.105,0,0,transition,transition,126.69,142.78,99.66,117.53,5.7,14.01,164.83,171.78,0,0,0,0,0,0,0,0,0,,
154,5.138,0,0,transition,transition,134.11,136.39,99.66,117.53,6.97,9.13,165.01,170.58,0,0,0,0,0,0,0,0,0,,
155,5.172,0,0,transition,transition,135.44,158.52,99.66,117.53,6.24,14.24,164.7,170.72,0,0,0,0,0,0,0,0,0,,
156,5.205,0,0,transition,transition,136.17,146.01,99.66,117.53,8.64,10.27,166.47,171.68,0,0,0,0,0,0,0,0,0,,
157,5.239,0,0,transition,transition,135.96,148.54,99.66,117.53,8.89,8.24,167.12,172.44,0,1,0,0,0,0,0,0,0,,
158,5.272,0,0,transition,transition,146.27,148.6,99.66,117.53,9.47,6.44,167.96,172.84,0,1,0,0,0,0,0,0,0,,
159,5.305,0,0,transition,transition,145.75,153.4,99.66,117.53,7.79,4.32,168.73,173.08,0,1,0,0,0,0,0,0,0,,
160,5.339,0,0,transition,transition,150.27,152.06,99.66,117.53,9.04,5.74,169.26,174.75,0,1,0,0,0,0,0,0,0,,
161,5.372,0,0,transition,transition,156.53,158.54,99.66,117.53,10.6,7.04,169.74,173.74,0,1,0,0,0,0,0,0,0,,
162,5.405,0,0,transition,transition,161.68,151.73,99.66,117.53,9.33,3.14,169.79,172.91,0,1,0,0,0,0,0,0,0,,
163,5.439,0,0,transition,transition,164.67,152.88,99.66,117.53,9.46,3.38,170.18,173.25,0,1,0,0,0,0,0,0,0,,
164,5.472,0,0,transition,transition,168.08,148.0,99.66,117.53,9.49,2.12,170.48,173.66,0,1,0,0,0,0,0,0,0,,
165,5.506,0,0,transition,transition,168.21,159.01,99.66,117.53,7.85,2.28,170.79,173.6,0,1,0,0,0,0,0,0,0,,
166,5.539,0,0,transition,transition,166.61,158.87,99.66,117.53,8.55,3.38,171.26,174.09,0,1,0,0,0,0,0,0,0,,
167,5.572,0,0,transition,transition,162.72,148.94,99.66,117.53,9.13,2.6,172.43,174.72,0,1,0,0,0,0,0,0,0,,
168,5.606,0,0,transition,transition,163.82,156.86,99.66,117.53,9.72,5.36,172.63,174.19,0,1,0,0,0,0,0,0,0,,
169,5.639,0,0,transition,transition,169.99,164.93,99.66,117.53,10.47,8.14,172.58,176.38,0,1,0,0,0,0,0,0,0,,
170,5.672,0,0,transition,transition,166.78,158.33,99.66,117.53,8.44,6.75,172.02,176.54,0,1,0,0,0,0,0,0,0,,
171,5.706,0,0,transition,transition,164.32,158.9,99.66,117.53,11.07,7.34,172.1,176.17,0,1,0,0,0,0,0,0,0,,
172,5.739,0,0,transition,transition,161.05,167.03,99.66,117.53,10.83,9.32,172.7,176.71,0,1,0,0,0,0,0,0,0,,
173,5.772,0,0,transition,transition,158.76,156.79,99.66,117.53,10.24,6.71,171.81,175.34,0,1,0,0,0,0,0,0,0,,
174,5.806,0,0,transition,transition,155.72,152.12,99.66,117.53,9.58,7.13,171.78,177.17,0,1,0,0,0,0,0,0,0,,
175,5.839,0,0,transition,transition,144.71,157.08,99.66,117.53,10.25,9.59,172.52,175.74,0,1,0,0,0,0,0,0,0,,
176,5.873,0,0,transition,transition,145.0,158.05,99.66,117.53,6.15,12.67,170.4,174.79,0,0,0,0,0,0,0,0,0,,
177,5.906,0,0,transition,transition,146.86,158.69,99.66,117.53,6.95,15.33,170.77,175.99,0,0,0,0,0,0,0,0,0,,
178,5.939,0,0,transition,transition,146.2,153.65,99.66,117.53,5.72,15.47,169.22,174.91,0,0,0,0,0,0,0,0,0,,
179,5.973,0,0,transition,transition,123.88,136.33,99.66,117.53,6.43,12.77,169.55,175.52,0,1,0,0,0,0,0,0,0,,
180,6.006,0,0,transition,transition,120.81,137.76,100.89,117.53,7.83,15.64,170.43,175.79,0,0,0,0,0,0,0,0,0,,
181,6.039,0,0,transition,transition,119.2,133.16,102.48,117.53,6.55,13.39,168.11,173.31,0,0,0,0,0,0,0,0,0,,
182,6.073,0,0,transition,transition,116.94,132.67,104.07,117.53,6.82,13.68,167.84,172.94,0,0,0,0,0,0,0,0,0,,
183,6.106,0,0,transition,transition,117.25,132.99,106.1,117.53,7.22,15.94,167.21,173.24,0,0,0,0,0,0,0,0,0,,
184,6.139,0,0,transition,transition,107.84,119.55,107.52,117.53,10.33,16.22,170.05,174.76,0,0,0,0,0,0,0,0,0,,
185,6.173,0,0,transition,transition,103.65,124.46,108.14,117.53,12.07,20.93,170.48,174.28,0,0,0,0,0,0,0,0,0,,
186,6.206,0,0,transition,transition,102.56,132.08,109.71,117.53,13.16,23.84,170.23,174.35,0,0,0,0,0,0,0,0,0,,
187,6.24,0,0,transition,transition,97.04,128.2,107.81,117.53,12.31,21.25,169.16,173.68,0,0,0,0,0,0,0,0,0,,
188,6.273,0,0,transition,transition,94.84,125.77,108.47,117.53,11.44,20.51,167.74,172.64,0,0,0,0,0,0,0,0,0,,
189,6.306,0,0,transition,transition,92.35,126.85,107.84,117.53,8.42,19.68,164.36,170.02,0,0,0,0,0,0,0,0,0,,
190,6.34,0,0,transition,transition,91.54,123.73,106.37,117.53,9.74,20.47,164.7,171.17,0,0,0,0,0,0,0,0,0,,
191,6.373,0,0,transition,transition,90.97,121.18,104.58,117.53,7.62,17.19,163.11,168.2,0,0,0,0,0,0,0,0,0,,
192,6.406,0,0,transition,transition,90.23,114.77,104.58,117.53,8.74,16.67,163.23,169.82,0,0,0,0,0,0,0,0,0,,
193,6.44,0,0,transition,transition,88.39,117.92,104.58,117.53,8.93,16.33,163.75,168.41,0,0,0,0,0,0,0,0,0,,
194,6.473,0,0,transition,transition,86.63,112.35,104.58,117.53,7.54,13.17,161.97,167.19,0,0,0,0,0,0,0,0,0,,
195,6.506,0,0,transition,transition,86.47,114.42,101.72,117.53,8.89,14.41,163.15,167.75,0,0,0,0,0,0,0,0,0,,
196,6.54,0,0,transition,transition,86.78,114.27,101.72,117.53,8.97,14.3,163.43,168.32,0,0,0,0,0,0,0,0,0,,
197,6.573,0,0,transition,transition,87.18,110.5,101.72,117.53,10.32,16.26,163.24,169.2,0,0,0,0,0,0,0,0,0,,
198,6.607,0,0,transition,transition,89.39,115.33,101.72,117.53,10.76,19.12,162.77,169.34,0,0,0,0,0,0,0,0,0,,
199,6.64,0,0,transition,transition,89.79,113.74,99.27,117.53,13.82,20.14,164.31,170.86,0,0,0,0,0,0,0,0,0,,
200,6.673,0,0,transition,transition,91.39,117.32,99.27,117.53,12.14,23.35,160.97,169.48,0,0,0,0,0,0,0,0,0,,
201,6.707,0,0,transition,transition,91.19,111.89,97.12,117.53,15.5,26.44,163.59,172.34,0,0,0,0,0,0,0,0,0,,
202,6.74,0,0,transition,transition,88.24,104.66,94.71,117.53,14.82,22.15,162.7,170.79,0,0,0,0,0,0,0,0,0,,
203,6.773,0,0,transition,transition,90.5,111.06,94.71,117.53,16.44,26.85,163.53,171.29,0,0,0,0,0,0,0,0,0,,
