frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_torso_arm_angle_deg,right_torso_arm_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
122,4.079,0,0,transition,unknown,141.21,,135.58,,23.27,,0,1,0,0,0,0,0,0,0,,
123,4.113,0,0,transition,unknown,142.37,,136.79,,23.18,,0,1,0,0,0,0,0,0,0,,
124,4.146,0,0,transition,unknown,142.37,,137.69,,23.38,,0,1,0,0,0,0,0,0,0,,
125,4.18,0,0,transition,unknown,141.66,,138.41,,23.52,,0,1,0,0,0,0,0,0,0,,
126,4.213,0,0,transition,unknown,142.08,,139.06,,23.18,,0,1,0,0,0,0,0,0,0,,
127,4.247,0,0,transition,unknown,143.19,,139.52,,22.88,,0,1,0,0,0,0,0,0,0,,
128,4.28,0,0,transition,unknown,143.1,,140.17,,22.66,,0,1,0,0,0,0,0,0,0,,
129,4.314,0,0,transition,unknown,143.09,,140.68,,22.09,,1,1,0,0,0,0,0,0,0,,
130,4.347,0,0,transition,unknown,141.92,,141.3,,22.6,,1,1,0,0,0,0,0,0,0,,
131,4.38,0,0,transition,unknown,141.51,,141.72,,22.94,,1,1,0,0,0,0,0,0,0,,
132,4.414,0,0,transition,unknown,142.32,,142.08,,22.56,,1,1,0,0,0,0,0,0,0,,
133,4.447,0,0,transition,unknown,146.1,,142.58,,22.02,,1,1,0,0,0,0,0,0,0,,
134,4.481,0,0,transition,unknown,146.17,,142.99,,21.37,,1,1,0,0,0,0,0,0,0,,
135,4.514,0,0,transition,unknown,147.34,,143.41,,20.17,,1,1,0,0,0,0,0,0,0,,
136,4.548,0,0,transition,unknown,144.35,,143.57,,21.13,,1,1,0,0,0,0,0,0,0,,
137,4.581,0,0,transition,unknown,142.99,,143.68,,21.32,,1,1,0,0,0,0,0,0,0,,
138,4.614,0,0,transition,unknown,140.78,,143.57,,21.17,,1,1,0,0,0,0,0,0,0,,
139,4.648,0,0,transition,unknown,133.56,,142.77,,21.52,,1,1,0,0,0,0,0,0,0,,
140,4.681,0,0,transition,unknown,134.85,,142.08,,20.79,,1,1,0,0,0,0,0,0,0,,
141,4.715,0,0,transition,unknown,127.23,,140.76,,24.34,,0,1,0,0,0,0,0,0,0,,
142,4.748,0,0,transition,unknown,119.13,,138.86,,22.07,,1,1,0,0,0,0,0,0,0,,
143,4.782,0,0,transition,unknown,114.97,,136.65,,18.75,,1,1,0,0,0,0,0,0,0,,
144,4.815,0,0,transition,unknown,85.12,,131.88,,18.84,,1,1,0,0,0,0,0,0,0,,
145,4.849,0,0,transition,unknown,78.67,,126.26,,15.15,,1,1,0,0,0,0,0,0,0,,
146,4.882,0,0,transition,unknown,32.95,,116.83,,15.01,,1,1,0,0,0,0,0,0,0,,
147,4.915,0,0,up,unknown,44.3,,108.24,,18.61,,1,1,0,0,0,0,0,0,0,,
148,4.949,0,0,up,unknown,46.37,,100.08,,18.76,,1,1,0,0,0,0,0,0,0,,
149,4.982,0,0,up,unknown,36.82,,91.23,,19.42,,1,1,0,0,0,0,0,0,0,,
150,5.016,0,0,up,unknown,31.98,,82.16,,18.27,,1,1,0,0,0,0,0,0,0,,
151,5.049,0,0,up,unknown,25.4,,73.15,,15.32,,1,1,0,0,0,0,0,0,0,,
152,5.083,0,0,up,unknown,21.96,,63.74,,15.88,,1,1,0,0,0,0,0,0,0,,
153,5.116,0,0,up,unknown,21.5,,54.93,,13.79,,1,1,0,0,0,0,0,0,0,,
154,5.149,0,0,up,unknown,11.54,,45.96,,15.83,,1,1,0,0,0,0,0,0,0,,
155,5.183,0,0,up,unknown,13.55,,37.51,,15.28,,1,1,0,0,0,0,0,0,0,,
156,5.216,0,0,up,unknown,11.21,,31.35,,15.54,,1,1,0,0,0,0,0,0,0,,
157,5.25,0,0,up,unknown,12.03,,25.8,,15.99,,1,1,0,0,0,0,0,0,0,,
158,5.283,0,0,up,unknown,10.93,,23.96,,14.61,,1,1,0,0,0,0,0,0,0,,
159,5.317,0,0,up,unknown,11.14,,21.2,,13.74,,1,1,0,0,0,0,0,0,0,,
160,5.35,0,0,up,unknown,7.58,,17.97,,11.32,,1,1,0,0,0,0,0,0,0,,
161,5.384,0,0,up,unknown,4.16,,15.25,,12.68,,1,1,0,0,0,0,0,0,0,,
162,5.417,0,0,up,unknown,2.1,,12.76,,12.2,,1,1,0,0,0,0,0,0,0,,
