frame,time_s,left_cycle_index,right_cycle_index,left_state,right_state,left_angle_raw_deg,right_angle_raw_deg,left_angle_smoothed_deg,right_angle_smoothed_deg,left_elbow_alignment_angle_deg,right_elbow_alignment_angle_deg,left_true_torso_angle_deg,right_true_torso_angle_deg,left_aligned,right_aligned,left_reps,right_reps,left_correct_reps,right_correct_reps,left_incorrect_reps,right_incorrect_reps,total_reps,left_last_rep_reasons,right_last_rep_reasons
200,3.321,0,0,transition,transition,87.93,74.92,122.9,88.48,18.24,2.26,174.29,175.79,1,1,0,0,0,0,0,0,0,,
201,3.338,0,0,transition,transition,77.18,73.59,117.5,85.77,13.12,1.57,174.96,175.9,1,1,0,0,0,0,0,0,0,,
202,3.355,0,0,transition,transition,79.88,70.85,112.53,83.04,13.37,0.59,175.13,175.45,1,1,0,0,0,0,0,0,0,,
203,3.371,0,0,transition,transition,65.76,68.34,112.53,80.81,17.84,0.04,175.65,175.47,1,1,0,0,0,0,0,0,0,,
204,3.388,0,0,transition,transition,72.62,66.65,112.53,78.45,13.45,0.28,174.82,175.47,1,1,0,0,0,0,0,0,0,,
205,3.404,0,0,transition,transition,68.48,64.45,106.98,76.37,21.73,0.32,175.0,175.49,1,1,0,0,0,0,0,0,0,,
206,3.421,0,0,transition,transition,69.17,63.52,101.31,74.36,25.19,0.07,174.96,175.45,0,1,0,0,0,0,0,0,0,,
207,3.438,0,0,transition,transition,68.82,60.83,95.84,72.45,21.56,0.41,174.96,175.15,1,1,0,0,0,0,0,0,0,,
208,3.454,0,0,transition,transition,63.18,58.17,89.95,70.2,22.75,0.57,174.76,174.98,1,1,0,0,0,0,0,0,0,,
209,3.471,0,0,transition,transition,61.45,57.89,83.84,68.16,17.39,0.19,174.9,174.52,1,1,0,0,0,0,0,0,0,,
210,3.487,0,0,transition,transition,55.89,55.7,78.09,66.11,20.9,0.01,174.92,174.67,1,1,0,0,0,0,0,0,0,,
211,3.504,0,0,transition,transition,56.19,54.5,73.19,64.12,21.92,0.15,175.72,174.83,1,1,0,0,0,0,0,0,0,,
212,3.521,0,0,transition,transition,55.33,53.72,68.99,62.35,19.06,1.44,176.03,174.38,1,1,0,0,0,0,0,0,0,,
